node_id,lon,lat
2606,3.954,46.493
2607,4.291,46.996
2608,8.247,47.505
2609,7.042,46.883
2610,7.326,47.114
2611,7.637,46.722
2612,8.371,46.552
2613,8.157,46.728
2614,3.689,45.827
2615,5.045,47.349
2616,3.715,50.808
2617,4.521,50.973
2618,8.156,49.597
2619,7.91,49.928
2620,5.949,48.22
2621,7.398,48.751
2622,8.136,48.827
2623,4.021,48.311
2624,-4.075,48.528
2625,-3.819,48.591
2626,-3.211,48.831
2627,-3.445,48.812
2628,-4.059,48.085
2629,-3.425,48.224
2630,-3.341,48.253
2631,-1.346,48.696
2632,-0.486,48.26
2633,-1.33,48.305
2634,-1.339,48.23
2635,-1.34,48.623
2636,-1.48,48.32
2637,-1.555,48.172
2638,-1.644,48.339
2639,-1.714,48.177
2640,-1.895,48.503
2641,-1.357,48.585
2642,-2.014,48.641
2643,-2.43,48.175
2644,-1.857,48.374
2645,-2.922,48.569
2646,-3.254,48.743
2647,-3.088,48.563
2648,-2.787,48.379
2649,-2.444,48.445
2650,-2.181,48.477
2651,-2.536,48.464
2652,-2.413,48.523
2653,-2.456,48.623
2654,-3.554,48.286
2655,-3.316,48.571
2656,-3.506,48.565
2657,-2.996,48.208
2658,-2.685,48.3
2659,-2.582,48.179
2660,-2.121,48.125
2661,-2.12,48.167
2662,-1.994,48.151
2663,-1.234,49.316
2664,-1.572,49.641
2665,12.544,48.258
2666,12.93,48.433
2667,13.004,48.289
2668,13.061,48.678
2669,12.198,48.605
2670,12.855,48.782
2671,13.421,48.577
2672,14.225,48.201
2673,14.309,48.233
2674,14.252,48.286
2675,14.229,48.26
2676,14.036,48.015
2677,14.758,48.13
2678,14.772,48.11
2679,15.166,48.186
2680,15.18,48.218
2681,15.608,48.215
2682,15.741,48.36
2683,16.068,48.321
2684,16.096,48.318
2685,16.033,48.337
2686,31.758,36.625
2687,15.57,48.403
2688,-4.456,48.623
2689,-3.464,48.729
2690,9.174,47.667
2691,8.966,47.971
2692,8.685,47.442
2693,9.648,47.433
2694,9.454,46.803
2695,9.445,46.149
2696,9.689,46.456
2697,10.529,46.918
2698,12.149,47.855
2699,11.089,47.59
2700,11.217,47.581
2701,11.171,47.533
2702,14.27,47.536
2703,13.748,48.064
2704,13.928,46.624
2705,14.213,46.615
2706,13.939,45.62
2707,13.808,45.504
2708,13.729,46.509
2709,13.625,46.226
2710,13.793,46.132
2711,13.645,46.472
2712,13.924,46.603
2713,10.741,47.222
2714,12.264,46.125
2715,13.784,45.1
2716,15.096,44.523
2717,15.471,44.607
2718,15.934,44.789
2719,16.369,44.555
2720,17.732,45.164
2721,17.817,42.841
2722,17.078,44.285
2723,14.997,47.345
2724,15.769,47.629
2725,17.256,47.623
2726,16.069,47.741
2727,16.047,47.466
2728,16.22,47.859
2729,16.306,48.09
2730,14.35,46.249
2731,14.546,46.104
2732,14.511,46.091
2733,14.379,46.675
2734,14.567,45.99
2735,14.241,45.89
2736,14.843,46.707
2737,15.039,46.572
2738,14.745,47.188
2739,15.886,45.824
2740,16.124,45.803
2741,16.762,45.497
2742,17.687,45.419
2743,15.423,45.503
2744,15.563,45.54
2745,15.488,45.429
2746,15.286,45.442
2747,14.468,45.333
2748,15.398,45.339
2749,17.231,45.617
2750,17.11,46.025
2751,17.363,46.067
2752,17.818,46.079
2753,16.977,45.832
2754,17.357,46.424
2755,18.067,46.383
2756,17.963,45.787
2757,18.175,46.077
2758,18.389,46.133
2759,18.712,46.087
2760,18.721,46.417
2761,18.771,46.459
2762,18.921,47.025
2763,18.847,47.16
2764,18.623,46.9
2765,18.377,46.578
2766,17.413,46.589
2767,18.191,47.032
2768,18.353,47.567
2769,18.474,47.39
2770,18.547,47.235
2771,18.826,47.472
2772,15.712,47.105
2773,15.912,47.094
2774,16.643,47.051
2775,16.898,47.119
2776,17.304,47.153
2777,18.388,47.591
2778,17.861,45.423
2779,16.818,45.497
2780,17.409,46.339
2781,15.258,46.238
2782,15.196,46.059
2783,15.487,45.935
2784,13.692,45.364
2785,13.741,45.361
2786,13.517,45.856
2787,13.478,46.071
2788,13.431,46.093
2789,25.395,43.005
2790,25.642,43.19
2791,26.541,42.466
2792,25.883,42.042
2793,25.662,42.407
2794,25.363,42.612
2795,27.628,42.593
2796,24.22,42.196
2797,24.447,43.683
2798,24.041,43.186
2799,25.324,43.219
2800,25.643,43.211
2801,26.927,43.297
2802,25.969,43.824
2803,27.439,43.288
2804,27.253,44.096
2805,28.638,44.167
2806,28.662,44.455
2807,28.543,44.386
2808,27.966,44.066
2809,28.439,43.378
2810,28.464,43.353
2811,27.913,43.189
2812,25.193,43.51
2813,25.148,43.561
2814,25.259,43.549
2815,25.325,43.337
2816,25.452,43.491
2817,25.642,43.248
2818,23.868,43.718
2819,28.577,45.03
2820,28.786,45.177
2821,29.046,45.022
2822,28.167,45.342
2823,28.524,44.983
2824,24.387,45.379
2825,24.341,45.253
2826,24.306,45.51
2827,27.259,46.031
2828,24.278,45.67
2829,19.733,44.719
2830,20.422,44.756
2831,21.121,44.165
2832,21.211,44.227
2833,21.061,44.691
2834,21.225,44.367
2835,21.337,44.392
2836,21.437,44.357
2837,21.985,44.013
2838,22.123,44.09
2839,22.312,43.836
2840,22.292,43.99
2841,22.891,43.986
2842,21.354,43.992
2843,21.327,43.938
2844,21.385,43.922
2845,21.617,43.59
2846,22.254,43.58
2847,19.636,43.85
2848,19.569,44.004
2849,20.026,43.824
2850,20.495,44.116
2851,20.787,43.895
2852,21.276,43.596
2853,20.442,43.887
2854,20.185,44.647
2855,19.907,44.27
2856,19.6,45.191
2857,20.839,42.921
2858,20.879,42.876
2859,19.681,43.387
2860,21.639,42.906
2861,21.819,43.195
2862,21.967,43.053
2863,22.282,43.004
2864,22.57,43.142
2865,22.008,43.287
2866,21.384,44.256
2867,21.735,44.208
2868,21.002,44.349
2869,22.061,43.918
2870,23.455,43.082
2871,23.543,43.184
2872,23.649,43.244
2873,23.399,43.519
2874,22.332,43.79
2875,22.629,44.177
2876,23.508,44.522
2877,23.107,44.94
2878,21.503,44.745
2879,22.169,44.438
2880,22.138,44.281
2881,21.734,44.429
2882,22.502,44.222
2883,21.687,44.455
2884,21.648,44.898
2885,22.397,44.688
2886,20.464,44.806
2887,22.805,46.144
2888,22.88,45.925
2889,22.964,46.006
2890,22.87,46.147
2891,22.943,46.198
2892,23.091,46.395
2893,22.731,46.422
2894,22.963,46.405
2895,23.75,46.58
2896,23.594,46.52
2897,23.732,46.81
2898,23.324,45.67
2899,23.754,45.937
2900,23.284,45.398
2901,23.748,46.852
2902,23.189,46.145
2903,29.346,36.367
2904,29.715,36.57
2905,29.387,36.681
2906,29.647,36.491
2907,33.928,36.514
2908,33.924,36.564
2909,34.138,36.453
2910,32.926,36.557
2911,33.17,37.182
2912,29.387,36.545
2913,29.314,36.351
2914,31.654,36.66
2915,29.131,36.623
2916,29.244,36.733
2917,30.06,36.497
2918,29.925,36.738
2919,32.745,36.691
2920,32.892,36.604
2921,31.736,36.701
2922,30.275,36.372
2923,30.415,36.671
2924,36.367,36.536
2925,29.374,36.684
2926,33.412,36.638
2927,0.114,43.228
2928,-2.764,47.657
2929,-2.118,47.615
2930,-1.669,48.114
2931,0.138,47.997
2932,29.828,36.65
2933,29.14,36.644
2934,29.197,36.813
2935,36.516,36.79
2936,28.705,36.706
2937,28.865,36.756
2938,31.721,36.708
2939,32.01,36.539
2940,31.515,36.772
2941,34.519,36.74
2942,34.874,36.904
2943,36.536,36.769
2944,28.75,36.77
2945,0.209,46.2
2946,0.309,46.188
2947,0.725,45.855
2948,0.425,45.353
2949,0.133,45.511
2950,-0.324,45.714
2951,-0.524,45.583
2952,-0.345,45.571
2953,-0.025,45.126
2954,-0.321,45.378
2955,0.14,45.777
2956,0.248,46.089
2957,-0.072,46.664
2958,0.324,46.579
2959,-0.514,47.001
2960,0.146,46.325
2961,1.21,45.843
2962,1.241,45.772
2963,1.306,45.806
2964,0.948,45.634
2965,1.312,45.794
2966,1.356,45.894
2967,2.265,45.557
2968,2.186,45.804
2969,2.11,46.007
2970,2.621,46.294
2971,2.419,46.779
2972,2.556,46.318
2973,2.545,46.584
2974,2.119,46.94
2975,2.049,47.244
2976,1.85,47.732
2977,1.912,47.88
2978,2.067,47.135
2979,1.899,47.854
2980,0.299,44.286
2981,0.66,44.425
2982,1.192,44.583
2983,1.484,44.872
2984,1.509,44.927
2985,1.48,44.933
2986,0.719,45.156
2987,1.721,45.307
2988,1.882,45.084
2989,3.069,45.789
2990,1.461,44.661
2991,1.691,44.753
2992,2.166,44.389
2993,1.677,43.758
2994,0.7,44.86
2995,0.673,45.192
2996,-0.037,45.059
2997,1.647,47.255
2998,1.598,46.998
2999,1.811,46.753
3000,2.16,46.566
3001,2.491,45.643
3002,2.355,45.299
3003,1.484,45.169
3004,1.514,45.43
3005,2.485,44.639
3006,3.0,45.053
3007,3.267,45.399
3008,3.294,44.708
3009,2.686,44.501
3010,2.487,45.819
3011,2.446,46.184
3012,11.138,48.078
3013,11.32,48.098
3014,11.221,48.145
3015,10.952,48.379
3016,10.998,48.37
3017,11.432,48.715
3018,10.92,48.669
3019,8.787,50.333
3020,8.83,50.428
3021,8.621,50.162
3022,9.114,49.899
3023,9.321,48.062
3024,8.781,48.284
3025,8.685,49.299
3026,8.57,49.316
3027,8.692,49.401
3028,9.416,49.414
3029,8.788,50.243
3030,8.971,50.22
3031,8.98,50.17
3032,8.842,49.9
3033,9.171,49.223
3034,9.495,49.202
3035,9.464,49.306
3036,9.678,48.534
3037,9.521,48.485
3038,9.187,48.818
3039,9.317,48.824
3040,9.299,48.832
3041,9.533,48.824
3042,9.615,48.878
3043,9.657,48.799
3044,10.156,48.681
3045,9.172,49.136
3046,9.634,48.713
3047,9.861,48.585
3048,10.095,48.838
3049,10.117,48.901
3050,10.221,48.539
3051,10.262,48.453
3052,10.336,48.856
3053,10.405,48.573
3054,10.783,48.643
3055,10.767,48.713
3056,10.947,48.949
3057,10.59,48.915
3058,10.562,49.047
3059,10.559,49.093
3060,10.461,49.026
3061,11.085,48.743
3062,10.972,49.011
3063,11.207,48.802
3064,11.207,48.791
3065,11.248,48.88
3066,11.471,48.819
3067,11.035,49.015
3068,11.358,48.944
3069,0.127,48.326
3070,-0.42,49.2
3071,1.298,48.066
3072,2.611,48.548
3073,8.708,48.885
3074,2.392,47.094
3075,3.139,47.047
3076,3.03,46.606
3077,2.725,46.217
3078,2.841,46.49
3079,3.057,46.45
3080,8.869,46.69
3081,-4.023,47.967
3082,-2.042,48.425
3083,-3.646,48.14
3084,-2.489,48.064
3085,12.148,48.173
3086,12.206,48.96
3087,8.695,48.166
3088,10.009,48.369
3089,14.401,47.165
3090,14.387,46.944
3091,14.269,45.863
3092,14.495,45.694
3093,14.43,46.148
3094,11.64,48.153
3095,18.692,42.533
3096,19.37,43.354
3097,16.609,47.241
3098,17.425,46.42
3099,24.147,42.225
3100,24.724,43.112
3101,23.781,43.1
3102,23.326,42.713
3103,28.831,44.897
3104,28.836,44.676
3105,28.328,44.537
3106,23.808,44.279
3107,26.119,46.024
3108,23.131,42.585
3109,20.78,43.728
3110,22.373,44.902
3111,21.751,45.401
3112,23.991,46.15
3113,28.309,36.848
3114,31.434,36.782
3115,31.56,36.881
3116,23.885,47.196
3117,-0.255,43.701
3118,-0.264,44.425
3119,2.507,44.36
3120,1.381,44.472
3121,-0.116,46.446
3122,-1.29,47.95
3123,-0.56,45.585
3124,-0.059,45.779
3125,1.656,47.297
3126,2.374,44.931
3127,11.954,48.449
3128,11.879,48.156
3129,11.327,48.326
3130,10.766,48.73
3131,13.425,42.116
3132,13.546,41.247
3133,13.574,41.261
3134,13.414,41.361
3135,13.045,41.505
3136,36.595,36.92
3137,29.817,36.752
3138,30.548,36.563
3139,30.694,36.881
3140,34.617,36.792
3141,32.395,36.534
3142,32.617,36.652
3143,33.479,36.681
3144,30.707,36.88
3145,30.406,36.681
3146,35.778,36.758
3147,32.491,36.868
3148,29.727,36.847
3149,29.809,37.038
3150,36.547,36.808
3151,28.645,36.822
3152,31.428,37.041
3153,29.154,36.937
3154,30.838,36.936
3155,32.487,36.91
3156,32.526,37.203
3157,13.338,41.71
3158,13.346,41.648
3159,31.792,37.115
3160,32.201,37.171
3161,31.166,36.94
3162,30.583,37.113
3163,35.346,36.984
3164,35.814,37.007
3165,36.42,37.176
3166,30.205,37.078
3167,29.799,37.374
3168,30.096,37.483
3169,13.083,41.239
3170,13.823,41.491
3171,13.755,41.424
3172,13.858,41.451
3173,14.033,41.483
3174,14.126,41.516
3175,13.951,41.131
3176,14.615,40.807
3177,14.253,41.045
3178,14.236,41.044
3179,14.191,41.044
3180,14.351,41.046
3181,14.251,41.065
3182,15.218,41.785
3183,14.102,41.783
3184,14.227,41.595
3185,14.533,41.45
3186,14.677,41.595
3187,14.878,41.755
3188,14.92,41.805
3189,14.938,41.832
3190,14.946,41.888
3191,14.065,41.337
3192,14.079,41.606
3193,14.322,41.327
3194,15.327,41.242
3195,15.013,41.058
3196,15.28,40.576
3197,15.34,40.395
3198,13.761,41.241
3199,15.823,41.843
3200,15.551,41.529
3201,15.987,41.404
3202,15.795,40.975
3203,16.048,41.23
3204,16.271,41.324
3205,15.855,41.009
3206,16.418,40.819
3207,15.776,40.625
3208,16.785,40.377
3209,15.608,40.367
3210,15.493,40.077
3211,15.791,40.082
3212,15.902,40.085
3213,16.649,40.23
3214,16.373,40.686
3215,15.548,41.209
3216,28.988,41.022
3217,27.917,40.977
3218,27.821,40.306
3219,27.883,40.386
3220,27.525,40.015
3221,27.592,40.213
3222,27.813,40.019
3223,29.044,40.214
3224,29.285,40.65
3225,29.62,41.165
3226,29.928,40.753
3227,29.568,40.59
3228,29.522,40.716
3229,29.636,40.681
3230,4.972,46.127
3231,4.944,46.104
3232,4.633,44.368
3233,3.488,44.515
3234,3.28,44.924
3235,4.523,44.44
3236,3.74,45.551
3237,4.042,45.74
3238,4.043,45.785
3239,4.078,46.041
3240,4.805,46.127
3241,4.856,45.526
3242,4.221,45.74
3243,4.766,46.028
3244,6.758,43.861
3245,6.82,43.95
3246,6.732,43.781
3247,6.124,43.919
3248,6.953,43.786
3249,7.109,43.721
3250,7.145,43.657
3251,7.271,43.721
3252,6.236,44.089
3253,5.46,44.615
3254,5.772,44.458
3255,6.085,44.561
3256,6.125,44.627
3257,6.192,44.571
3258,6.245,44.467
3259,7.0,45.132
3260,7.049,45.14
3261,6.646,45.195
3262,6.535,45.479
3263,6.658,45.936
3264,7.036,46.114
3265,6.23,46.123
3266,5.908,45.996
3267,5.83,45.935
3268,5.817,45.919
3269,5.806,45.96
3270,5.806,46.126
3271,5.7,45.747
3272,5.643,45.816
3273,5.637,46.126
3274,5.717,45.716
3275,5.353,43.372
3276,5.367,43.297
3277,5.236,43.446
3278,5.311,43.408
3279,5.442,43.524
3280,5.202,43.531
3281,4.951,43.468
3282,5.186,43.392
3283,4.936,43.432
3284,4.824,43.636
3285,4.614,43.69
3286,4.631,43.808
3287,4.386,43.836
3288,4.862,43.69
3289,3.887,43.64
3290,3.558,43.653
3291,4.63,43.815
3292,4.637,43.806
3293,4.567,43.926
3294,3.429,43.459
3295,9.249,36.768
3296,8.746,36.95
3297,8.7,36.18
3298,8.841,36.081
3299,9.002,36.069
3300,8.937,36.606
3301,9.09,36.477
3302,9.083,36.591
3303,9.151,36.494
3304,9.268,36.455
3305,9.243,36.424
3306,9.307,36.418
3307,8.361,36.234
3308,7.922,36.096
3309,7.974,36.273
3310,7.979,36.289
3311,7.935,36.133
3312,7.988,36.152
3313,9.153,36.366
3314,9.15,36.356
3315,6.373,45.662
3316,6.461,45.238
3317,6.822,45.044
3318,11.251,43.768
3319,9.453,36.513
3320,12.169,44.949
3321,12.515,44.092
3322,12.213,44.145
3323,11.129,44.718
3324,11.276,44.511
3325,11.389,43.982
3326,11.409,44.325
3327,11.368,44.483
3328,11.379,44.21
3329,11.485,45.243
3330,11.656,45.235
3331,11.105,45.422
3332,10.317,44.804
3333,9.72,44.789
3334,9.377,44.77
3335,10.653,45.251
3336,10.927,44.65
3337,11.027,44.749
3338,9.207,45.253
3339,9.195,45.458
3340,9.414,45.304
3341,10.506,44.921
3342,10.23,45.532
3343,12.743,42.578
3344,12.688,42.181
3345,12.389,43.105
3346,11.499,42.664
3347,11.587,42.353
3348,12.195,42.342
3349,12.861,42.224
3350,13.735,42.128
3351,14.216,42.466
3352,14.025,42.651
3353,14.13,42.537
3354,13.906,42.891
3355,13.716,42.655
3356,9.434,36.384
3357,9.844,37.261
3358,11.762,42.266
3359,12.626,42.101
3360,9.406,36.39
3361,11.913,45.809
3362,11.875,45.413
3363,11.548,45.56
3364,13.099,42.787
3365,5.576,45.316
3366,34.36,30.406
3367,34.913,30.704
3368,34.358,30.41
3369,34.595,30.153
3370,34.642,31.102
3371,35.018,31.225
3372,35.358,30.676
3373,34.79,31.25
3374,35.075,31.529
3375,35.136,30.223
3376,35.149,30.536
3377,35.282,30.436
3378,35.348,31.212
3379,35.462,31.035
3380,35.133,31.484
3381,35.26,31.014
3382,35.339,30.993
3383,35.23,30.823
3384,35.263,30.927
3385,33.819,31.118
3386,36.721,34.078
3387,37.022,34.077
3388,36.737,32.635
3389,36.661,32.677
3390,36.45,32.524
3391,36.554,32.804
3392,36.588,32.319
3393,36.698,32.127
3394,34.905,32.124
3395,34.928,32.118
3396,35.267,32.164
3397,35.598,32.468
3398,35.889,32.278
3399,35.191,32.286
3400,35.186,32.257
3401,35.294,32.46
3402,35.288,32.214
3403,35.264,32.122
3404,35.164,32.12
3405,35.144,32.614
3406,35.189,32.577
3407,35.284,32.754
3408,35.539,32.783
3409,35.087,32.905
3410,35.607,32.901
3411,35.773,32.878
3412,35.651,32.852
3413,35.523,33.901
3414,35.117,32.913
3415,35.69,33.249
3416,35.22,33.271
3417,36.309,33.512
3418,36.177,33.076
3419,34.387,31.45
3420,36.767,32.746
3421,35.784,33.203
3422,10.18,36.796
3423,34.152,30.819
3424,34.423,30.881
3425,10.313,36.847
3426,15.37,28.254
3427,14.272,27.55
3428,12.811,28.441
3429,14.354,28.791
3430,13.282,26.545
3431,13.666,26.641
3432,13.558,25.97
3433,13.914,25.918
3434,13.733,26.258
3435,13.967,25.951
3436,15.137,26.16
3437,36.363,37.401
3438,35.822,37.406
3439,35.148,37.123
3440,33.855,37.115
3441,14.925,27.278
3442,15.123,27.731
3443,13.216,27.56
3444,33.053,35.315
3445,33.943,35.118
3446,33.413,35.019
3447,33.321,35.336
3448,34.453,35.65
3449,33.735,35.395
3450,26.335,39.841
3451,27.14,38.409
3452,27.741,38.14
3453,27.849,38.897
3454,27.871,40.018
3455,27.587,40.028
3456,27.185,39.128
3457,26.938,39.5
3458,26.974,39.527
3459,27.573,39.618
3460,27.91,39.606
3461,27.556,39.178
3462,28.142,38.667
3463,22.599,40.738
3464,22.485,40.553
3465,22.733,40.933
3466,23.071,41.261
3467,23.358,40.99
3468,23.459,41.115
3469,23.552,41.885
3470,22.908,40.844
3471,23.365,40.984
3472,23.354,41.272
3473,22.745,41.167
3474,22.767,41.179
3475,22.648,41.45
3476,22.722,41.094
3477,23.907,40.787
3478,24.395,40.936
3479,23.553,41.922
3480,23.955,40.99
3481,30.313,37.318
3482,32.19,37.182
3483,29.919,37.6
3484,36.966,37.569
3485,36.415,37.605
3486,24.056,41.113
3487,24.765,41.088
3488,24.243,41.089
3489,25.074,41.112
3490,23.788,41.602
3491,24.157,41.93
3492,26.715,39.567
3493,20.734,39.006
3494,23.006,37.912
3495,23.766,35.665
3496,38.233,39.871
3497,38.544,39.509
3498,38.947,39.773
3499,38.9,39.942
3500,39.027,39.673
3501,27.354,37.941
3502,27.364,37.935
3503,27.818,37.412
3504,27.463,37.076
3505,27.275,37.507
3506,27.585,37.277
3507,27.213,37.626
3508,27.533,37.852
3509,27.41,37.751
3510,30.437,25.731
3511,30.391,25.781
3512,30.7,26.097
3513,29.515,25.274
3514,30.03,26.076
3515,30.015,25.62
3516,29.415,25.375
3517,35.364,24.146
3518,35.469,23.913
3519,34.18,24.661
3520,34.124,24.593
3521,34.28,24.705
3522,34.154,26.071
3523,34.382,25.935
3524,34.647,25.505
3525,35.257,38.628
3526,29.843,39.332
3527,26.446,39.582
3528,26.326,40.008
3529,28.083,38.461
3530,24.356,40.957
3531,23.927,41.043
3532,27.056,40.381
3533,26.418,40.13
3534,23.959,41.067
3535,24.108,41.043
3536,37.238,39.111
3537,27.464,38.018
3538,27.733,38.08
3539,27.744,38.085
3540,30.55,25.724
3541,30.624,25.691
3542,30.552,25.477
3543,30.549,25.443
3544,30.608,24.667
3545,30.602,24.698
3546,30.622,24.705
3547,30.579,24.787
3548,30.614,24.546
3549,30.611,24.476
3550,28.871,25.687
3551,28.886,25.696
3552,28.881,25.703
3553,28.981,25.483
3554,35.265,38.801
3555,31.39,38.393
3556,29.681,38.507
3557,29.232,37.633
3558,6.159,35.433
3559,6.345,35.444
3560,6.442,35.321
3561,5.936,35.241
3562,5.737,35.075
3563,5.693,35.081
3564,5.693,35.024
3565,7.292,36.042
3566,7.279,36.052
3567,7.079,36.024
3568,7.137,34.529
3569,7.533,34.426
3570,7.583,34.448
3571,7.639,34.465
3572,8.271,35.126
3573,8.604,34.961
3574,8.793,34.4
3575,7.594,34.384
3576,7.734,34.911
3577,7.958,35.325
3578,7.866,35.333
3579,8.167,35.368
3580,7.488,35.269
3581,5.481,36.075
3582,5.273,35.401
3583,4.664,35.997
3584,5.262,36.149
3585,5.486,35.774
3586,5.307,35.714
3587,5.49,35.569
3588,5.369,35.216
3589,5.486,35.204
3590,5.496,35.204
3591,5.491,35.146
3592,5.497,35.149
3593,5.504,34.707
3594,5.401,35.867
3595,5.485,35.847
3596,5.009,35.661
3597,5.091,35.557
3598,4.536,34.896
3599,4.096,34.682
3600,4.144,35.419
3601,30.529,37.477
3602,4.746,35.345
3603,5.4,35.812
3604,5.459,34.71
3605,5.46,34.701
3606,5.001,34.491
3607,3.512,34.191
3608,3.272,34.703
3609,4.164,35.231
3610,4.366,35.281
3611,3.762,35.717
3612,0.252,36.029
3613,-0.654,35.692
3614,-0.45,35.756
3615,-0.625,35.449
3616,-0.25,35.799
3617,-0.601,35.234
3618,-0.664,35.4
3619,-0.723,35.123
3620,0.053,35.586
3621,-0.043,35.301
3622,-1.141,35.268
3623,-0.607,35.635
3624,-1.243,34.984
3625,-0.44,39.183
3626,-1.736,38.957
3627,-4.216,37.901
3628,-3.693,37.763
3629,-0.689,53.893
3630,-0.296,53.503
3631,-1.905,53.273
3632,-2.116,52.604
3633,-2.209,52.518
3634,-2.143,52.291
3635,-1.887,52.245
3636,-1.607,52.146
3637,-1.408,52.087
3638,-1.288,52.884
3639,-0.496,52.915
3640,-0.579,52.897
3641,-1.126,52.648
3642,-0.359,52.562
3643,-0.393,52.592
3644,-0.179,51.969
3645,-0.23,51.871
3646,0.018,51.885
3647,0.19,52.06
3648,0.242,52.142
3649,-0.033,52.126
3650,0.362,51.871
3651,0.821,52.787
3652,1.02,52.46
3653,1.116,52.526
3654,1.289,52.381
3655,0.867,51.862
3656,0.865,51.961
3657,1.091,51.93
3658,0.814,51.855
3659,1.303,52.154
3660,0.066,51.884
3661,0.01,51.874
3662,-0.941,52.235
3663,-0.595,52.312
3664,-1.313,51.71
3665,-1.165,51.087
3666,-1.363,50.978
3667,-2.198,51.078
3668,-2.023,50.721
3669,-0.8,50.781
3670,0.955,51.202
3671,0.573,51.197
3672,0.575,51.077
3673,0.817,51.111
3674,0.529,51.006
3675,-0.171,50.915
3676,-0.035,50.819
3677,0.025,50.913
3678,-0.511,51.186
3679,-2.236,53.48
3680,-2.49,53.104
3681,-3.002,53.307
3682,-2.656,53.312
3683,-3.934,52.342
3684,-3.965,52.027
3685,-2.68,52.286
3686,37.104,38.167
3687,36.364,37.52
3688,36.523,37.577
3689,-4.272,51.833
3690,-2.32,51.356
3691,-2.917,51.159
3692,-2.447,50.635
3693,-3.924,52.964
3694,-3.896,52.868
3695,-3.456,52.995
3696,-3.198,55.855
3697,-3.213,55.661
3698,-3.019,55.377
3699,-1.563,54.925
3700,-1.422,54.994
3701,-1.575,54.798
3702,-0.653,54.061
3703,-0.231,54.087
3704,-1.392,54.094
3705,-0.747,54.431
3706,-2.11,54.303
3707,-2.973,54.428
3708,-2.757,54.642
3709,-2.936,54.632
3710,-2.676,55.065
3711,-1.822,55.396
3712,-1.997,55.053
3713,-1.638,54.75
3714,-3.383,54.673
3715,-0.271,52.917
3716,-0.379,52.767
3717,1.506,52.362
3718,0.667,52.308
3719,0.465,51.794
3720,-0.923,51.901
3721,-0.949,51.171
3722,-0.859,51.212
3723,1.002,51.083
3724,2.1,50.864
3725,-3.393,52.262
3726,-3.447,51.958
3727,-2.798,52.094
3728,-2.506,51.746
3729,-3.312,51.729
3730,-3.874,53.079
3731,-3.421,55.133
3732,-0.866,54.004
3733,-0.766,54.148
3734,30.556,37.428
3735,30.49,37.526
3736,31.878,37.501
3737,32.369,37.575
3738,25.546,29.322
3739,26.792,30.964
3740,25.123,31.585
3741,27.9,26.942
3742,27.969,27.061
3743,28.202,26.942
3744,27.225,30.186
3745,28.937,30.791
3746,27.338,31.237
3747,5.201,35.948
3748,5.236,36.066
3749,-0.372,52.924
3750,-2.481,54.84
3751,-0.216,52.754
3752,0.77,52.712
3753,0.786,52.752
3754,-3.422,52.528
3755,-3.402,52.594
3756,8.94,34.515
3757,9.386,35.193
3758,9.422,35.274
3759,9.337,35.059
3760,8.815,34.54
3761,9.5,34.98
3762,9.61,35.018
3763,9.328,35.088
3764,9.358,35.13
3765,8.473,35.416
3766,23.491,37.776
3767,30.524,37.623
3768,31.184,37.211
3769,36.966,37.574
3770,-0.654,54.146
3771,-2.608,54.39
3772,-2.273,54.926
3773,16.059,48.307
3774,15.953,48.318
3775,16.108,48.296
3776,16.19,47.92
3777,17.067,47.949
3778,28.578,44.967
3779,6.547,35.448
3780,5.699,34.981
3781,-1.122,35.059
3782,3.689,35.86
3783,-1.732,53.339
3784,-0.211,50.84
3785,9.176,34.078
3786,11.111,33.488
3787,10.062,33.069
3788,9.504,33.496
3789,10.496,32.937
3790,9.795,33.879
3791,11.835,32.407
3792,11.04,31.884
3793,10.435,32.314
3794,36.889,37.871
3795,36.83,37.762
3796,36.551,38.035
3797,36.113,37.361
3798,35.824,37.429
3799,30.891,37.465
3800,31.023,37.762
3801,30.878,37.815
3802,31.119,38.174
3803,32.777,37.282
3804,32.212,37.737
3805,31.589,38.267
3806,30.874,37.831
3807,30.294,37.73
3808,24.031,37.671
3809,24.001,37.897
3810,30.416,37.889
3811,30.558,37.757
3812,22.966,37.942
3813,35.381,37.521
3814,15.36,30.821
3815,15.249,31.408
3816,12.467,32.805
3817,13.695,32.453
3818,15.401,30.614
3819,16.055,29.67
3820,16.576,31.202
3821,16.179,29.147
3822,19.2,29.209
3823,15.956,31.276
3824,19.123,30.251
3825,23.061,29.762
3826,20.222,31.562
3827,23.071,32.334
3828,21.393,29.194
3829,21.061,31.58
3830,20.644,32.254
3831,20.893,32.495
3832,20.907,32.3
3833,21.733,32.589
3834,21.627,32.755
3835,21.713,32.763
3836,22.166,32.772
3837,22.176,32.78
3838,22.313,32.794
3839,22.639,32.77
3840,22.294,32.149
3841,8.573,40.798
3842,8.848,40.928
3843,9.057,41.115
3844,35.61,37.81
3845,23.423,37.989
3846,22.985,37.986
3847,8.89,40.91
3848,8.996,40.903
3849,9.101,40.91
3850,9.434,40.925
3851,9.189,41.224
3852,9.187,41.237
3853,9.291,41.177
3854,9.505,40.931
3855,9.516,42.537
3856,8.496,39.084
3857,9.095,39.216
3858,8.921,40.856
3859,8.577,39.236
3860,8.59,39.677
3861,8.835,39.982
